latitude,longitude
47.629188,-122.515225
47.629213,-122.515233
47.629238,-122.51524
47.629262,-122.515248
47.629287,-122.515255
47.629314,-122.515263
47.629339,-122.515271
47.629362,-122.515278
47.629387,-122.51529
47.629413,-122.515301
47.629438,-122.515309
47.629461,-122.515316
47.629484,-122.515324
47.629506,-122.515336
47.629529,-122.515351
47.62955,-122.515362
47.629574,-122.51537
47.629598,-122.515378
47.629623,-122.515385
47.629648,-122.515393
47.62967,-122.5154
47.629693,-122.515408
47.629716,-122.515416
47.629739,-122.515423
47.629762,-122.515431
47.629787,-122.515439
47.629812,-122.51545
47.629835,-122.515461
47.629857,-122.515473
47.629883,-122.515484
47.629909,-122.515492
47.629936,-122.5155
47.629963,-122.515511
47.629987,-122.515522
47.63001,-122.515534
47.630033,-122.515545
47.630056,-122.515553
47.630079,-122.515561
47.630104,-122.515568
47.630128,-122.515576
47.630153,-122.515583
47.63018,-122.515591
47.630205,-122.515599
47.63023,-122.515606
47.630254,-122.515614
47.630277,-122.515622
47.6303,-122.515625
47.630323,-122.515629
47.630346,-122.515637
47.630371,-122.51564
47.630395,-122.515645
47.630418,-122.515652
47.630443,-122.515664
47.630466,-122.515679
47.630489,-122.515695
47.630516,-122.51571
47.630545,-122.515725
47.630575,-122.515736
47.630606,-122.515748
47.630636,-122.515759
47.630667,-122.515767
47.630697,-122.515774
47.63073,-122.515782
47.630762,-122.515789
47.630795,-122.515797
47.630825,-122.515809
47.630854,-122.515816
47.630884,-122.515816
47.630915,-122.515816
47.630943,-122.515816
47.63097,-122.515824
47.630996,-122.515831
47.631027,-122.515831
47.63106,-122.515835
47.63109,-122.515839
47.631123,-122.515839
47.631153,-122.515839
47.631179,-122.515839
47.631208,-122.515839
47.631237,-122.515839
47.631265,-122.515839
47.631296,-122.515843
47.631327,-122.515846
47.631355,-122.515846
47.631382,-122.515846
47.631413,-122.515846
47.631441,-122.515842
47.631463,-122.515839
47.631491,-122.515839
47.631521,-122.515839
47.631552,-122.515839
47.631586,-122.515843
47.631627,-122.515851
47.631666,-122.515858
47.631702,-122.515857
47.631735,-122.51585
47.631772,-122.515842
47.631811,-122.515839
47.63185,-122.515839
47.63189,-122.515843
47.631932,-122.515842
47.631976,-122.51583
47.632017,-122.515823
47.632058,-122.515819
47.632098,-122.515811
47.632138,-122.515804
47.632182,-122.515796
47.632225,-122.515793
47.632263,-122.515789
47.632295,-122.515781
47.632327,-122.515774
47.632365,-122.515761
47.632405,-122.515755
47.632445,-122.515755
47.632487,-122.515755
47.632533,-122.515755
47.632579,-122.515755
47.632622,-122.51575
47.632666,-122.515743
47.632708,-122.515735
47.632748,-122.515723
47.632788,-122.515708
47.632826,-122.515697
47.632866,-122.515694
47.632911,-122.515689
47.632952,-122.515682
47.632992,-122.51567
47.633034,-122.515659
47.633076,-122.515647
47.63312,-122.515632
47.633166,-122.515621
47.633212,-122.515613
47.63326,-122.515606
47.633307,-122.515602
47.633353,-122.515602
47.633397,-122.515602
47.633441,-122.515598
47.633486,-122.51559
47.633534,-122.515587
47.633582,-122.515587
47.63363,-122.515587
47.633675,-122.515583
47.633721,-122.515575
47.633767,-122.515567
47.633811,-122.51556
47.633854,-122.515556
47.633896,-122.515552
47.633938,-122.515544
47.633981,-122.515532
47.634022,-122.515522
47.634066,-122.515518
47.63411,-122.515518
47.63415,-122.515514
47.634192,-122.515506
47.634236,-122.515499
47.634276,-122.515491
47.634314,-122.515483
47.634352,-122.51548
47.634392,-122.51548
47.634435,-122.51548
47.634476,-122.51548
47.634518,-122.515471
47.634562,-122.515456
47.634606,-122.515441
47.634648,-122.515421
47.63469,-122.515403
47.63473,-122.515387
47.63477,-122.515381
47.634812,-122.515381
47.634852,-122.515381
47.63489,-122.515377
47.634926,-122.515369
47.63496,-122.515361
47.634995,-122.515358
47.635027,-122.515358
47.63506,-122.515362
47.635094,-122.515374
47.635126,-122.515381
47.635157,-122.515385
47.635187,-122.515388
47.635218,-122.515384
47.635246,-122.515377
47.635275,-122.515369
47.635303,-122.515361
47.635328,-122.515358
47.635348,-122.515358
47.63537,-122.515358
47.635395,-122.515358
47.635417,-122.515358
47.635434,-122.515358
47.635451,-122.515354
47.635471,-122.51535
47.635488,-122.51535
47.635503,-122.51535
47.635518,-122.51535
47.635531,-122.515355
47.635545,-122.515358
47.63556,-122.515362
47.635575,-122.51537
47.635584,-122.515378
47.635586,-122.515381
47.63561,-122.515369
47.635625,-122.515361
47.635638,-122.515354
47.635652,-122.51535
47.635671,-122.515346
47.635692,-122.515343
47.635713,-122.515343
47.635734,-122.515338
47.635755,-122.515335
47.635778,-122.515335
47.635801,-122.515335
47.635824,-122.515331
47.635851,-122.515332
47.635881,-122.515339
47.635909,-122.515347
47.635939,-122.51535
47.635967,-122.51535
47.635996,-122.51535
47.636024,-122.515346
47.636051,-122.515343
47.636078,-122.515343
47.636107,-122.515343
47.636135,-122.515343
47.636161,-122.515338
47.636188,-122.515335
47.636215,-122.515335
47.636244,-122.515335
47.636272,-122.515331
47.636301,-122.515327
47.636332,-122.515327
47.636364,-122.515323
47.636396,-122.51532
47.636429,-122.515316
47.636463,-122.515308
47.636496,-122.515305
47.636528,-122.5153
47.636563,-122.515293
47.636597,-122.515289
47.636634,-122.515285
47.636669,-122.515277
47.636708,-122.51527
47.636748,-122.515262
47.636786,-122.515259
47.636824,-122.515254
47.636863,-122.515251
47.636903,-122.515247
47.636944,-122.515244
47.636986,-122.515244
47.637029,-122.515239
47.637068,-122.515236
47.637106,-122.515232
47.637147,-122.515228
47.637188,-122.515224
47.637229,-122.515221
47.637267,-122.515221
47.637307,-122.515221
47.637346,-122.515216
47.637385,-122.515209
47.637423,-122.515205
47.637464,-122.515205
47.637505,-122.51521
47.637547,-122.515222
47.637593,-122.515241
47.637643,-122.515255
47.637689,-122.515259
47.637722,-122.515263
47.637748,-122.515271
47.637775,-122.515278
47.637806,-122.515282
47.637847,-122.515277
47.637895,-122.515274
47.637945,-122.51527
47.637999,-122.515258
47.638056,-122.515251
47.638115,-122.515255
47.638172,-122.515259
47.638228,-122.515263
47.63828,-122.515275
47.638332,-122.515282
47.638383,-122.515282
47.638435,-122.51529
47.638489,-122.515297
47.638545,-122.515297
47.638599,-122.515297
47.638652,-122.515297
47.638705,-122.515297
47.638761,-122.515301
47.638814,-122.515305
47.638866,-122.515313
47.638925,-122.515328
47.63899,-122.515352
47.639057,-122.515378
47.639117,-122.515397
47.639171,-122.515408
47.639224,-122.515416
47.639273,-122.515423
47.639321,-122.515435
47.639371,-122.515455
47.639423,-122.515473
47.639474,-122.515493
47.639521,-122.515511
47.639562,-122.515526
47.639602,-122.515542
47.639646,-122.515553
47.639691,-122.515564
47.639738,-122.515576
47.639785,-122.515588
47.639833,-122.515603
47.639882,-122.515618
47.639931,-122.515633
47.63998,-122.515652
47.640028,-122.515675
47.640078,-122.515698
47.640128,-122.515725
47.640177,-122.515751
47.640229,-122.515774
47.640279,-122.515801
47.640326,-122.515828
47.640377,-122.515855
47.640428,-122.515881
47.640479,-122.5159
47.64053,-122.515919
47.640582,-122.515942
47.640633,-122.515966
47.64068,-122.515988
47.640727,-122.516011
47.640774,-122.516037
47.64082,-122.516068
47.640866,-122.516098
47.640914,-122.516129
47.640963,-122.516159
47.641011,-122.516186
47.641057,-122.516213
47.641104,-122.516247
47.641151,-122.516282
47.641196,-122.516314
47.64124,-122.51634
47.641281,-122.516367
47.641323,-122.516397
47.641366,-122.516428
47.641405,-122.516458
47.641446,-122.516489
47.641488,-122.516519
47.641528,-122.51655
47.64157,-122.516585
47.641611,-122.516619
47.641652,-122.516649
47.641691,-122.51668
47.64173,-122.51671
47.641768,-122.516741
47.641808,-122.516767
47.641846,-122.516798
47.64188,-122.516832
47.641917,-122.516863
47.641951,-122.516893
47.641983,-122.51692
47.64202,-122.516947
47.642053,-122.516977
47.642086,-122.517008
47.642123,-122.517042
47.642159,-122.517072
47.642193,-122.517095
47.642225,-122.517122
47.642258,-122.517148
47.642292,-122.517176
47.642327,-122.517206
47.642359,-122.517241
47.642392,-122.517279
47.642428,-122.517317
47.642462,-122.517355
47.642494,-122.517394
47.642528,-122.517431
47.642563,-122.517465
47.642597,-122.5175
47.642632,-122.517534
47.642666,-122.517569
47.642698,-122.517611
47.642727,-122.517653
47.642757,-122.517687
47.64279,-122.517717
47.642818,-122.517748
47.642847,-122.517782
47.642877,-122.517816
47.642906,-122.517847
47.642935,-122.517882
47.642961,-122.51792
47.642988,-122.51795
47.643016,-122.517981
47.643045,-122.518015
47.643074,-122.518045
47.6431,-122.518076
47.643129,-122.518111
47.643158,-122.518144
47.643186,-122.518175
47.643215,-122.51821
47.643246,-122.518248
47.64328,-122.518286
47.64331,-122.51832
47.643337,-122.518355
47.643366,-122.518389
47.643394,-122.518419
47.643419,-122.51845
47.643444,-122.51848
47.643473,-122.518511
47.643501,-122.518541
47.64353,-122.518572
47.643558,-122.518607
47.643583,-122.518636
47.643608,-122.518668
47.643635,-122.518702
47.643661,-122.518732
47.643688,-122.518758
47.643712,-122.518785
47.643735,-122.518812
47.64376,-122.518839
47.643787,-122.518869
47.643814,-122.5189
47.643841,-122.518926
47.643865,-122.518953
47.64389,-122.518984
47.643917,-122.51901
47.643941,-122.519037
47.643964,-122.519068
47.643987,-122.519098
47.644012,-122.519129
47.644039,-122.519159
47.644065,-122.519185
47.644092,-122.519217
47.644121,-122.519251
47.644152,-122.519281
47.644182,-122.519316
47.644215,-122.51935
47.644247,-122.519385
47.64428,-122.519419
47.644312,-122.519453
47.644345,-122.519483
47.644381,-122.51951
47.644415,-122.519541
47.644445,-122.519571
47.644478,-122.519602
47.64451,-122.519628
47.644541,-122.519655
47.644571,-122.51969
47.6446,-122.519732
47.644624,-122.519782
47.644647,-122.519831
47.644672,-122.519877
47.644703,-122.519923
47.644739,-122.519965
47.644778,-122.520003
47.644816,-122.520045
47.644852,-122.520091
47.644888,-122.520137
47.644926,-122.520182
47.644967,-122.520233
47.645009,-122.520282
47.645051,-122.520328
47.645092,-122.520373
47.645136,-122.520423
47.645183,-122.520477
47.64523,-122.52053
47.64528,-122.520584
47.64533,-122.520637
47.645379,-122.520694
47.645429,-122.520751
47.64548,-122.520809
47.645536,-122.52087
47.645591,-122.520931
47.645647,-122.520992
47.645706,-122.521053
47.645767,-122.521114
47.64583,-122.521175
47.645895,-122.521236
47.64596,-122.521302
47.646027,-122.521366
47.646098,-122.521427
47.64617,-122.521488
47.646243,-122.521549
47.646318,-122.52161
47.646394,-122.521671
47.646472,-122.521732
47.646552,-122.521789
47.646635,-122.521843
47.646717,-122.521896
47.646797,-122.521949
47.646878,-122.522006
47.646962,-122.522059
47.647047,-122.52211
47.64713,-122.522159
47.647214,-122.522204
47.647298,-122.52225
47.64738,-122.522296
47.647462,-122.522342
47.647542,-122.522387
47.647618,-122.522429
47.647695,-122.522467
47.647767,-122.522505
47.64784,-122.522535
47.647912,-122.522562
47.647982,-122.522588
47.648053,-122.522611
47.648121,-122.522634
47.64819,-122.522657
47.648259,-122.522675
47.648328,-122.522691
47.648399,-122.522711
47.648473,-122.522733
47.648548,-122.522761
47.64862,-122.522782
47.64869,-122.522806
47.648759,-122.522832
47.648825,-122.522851
47.648889,-122.522862
47.648954,-122.522874
47.649022,-122.522889
47.649091,-122.5229
47.649157,-122.522908
47.649222,-122.522911
47.649286,-122.522915
47.649354,-122.522923
47.649424,-122.522935
47.649491,-122.522946
47.649549,-122.522953
47.649609,-122.522961
47.64967,-122.522969
47.649729,-122.522972
47.649788,-122.522972
47.649845,-122.522968
47.6499,-122.522964
47.649957,-122.522973
47.650013,-122.522988
47.65007,-122.523004
47.650131,-122.523015
47.650194,-122.523022
47.650262,-122.52303
47.65033,-122.523033
47.650397,-122.523037
47.650462,-122.523041
47.650529,-122.523041
47.650596,-122.523041
47.650657,-122.523041
47.650718,-122.523036
47.65078,-122.523033
47.650845,-122.523037
47.650916,-122.523045
47.650984,-122.523048
47.651049,-122.523048
47.651116,-122.523048
47.651187,-122.523044
47.651261,-122.523041
47.651338,-122.523041
47.651411,-122.523041
47.651484,-122.523041
47.651557,-122.523045
47.651638,-122.523057
47.651725,-122.523076
47.651809,-122.523091
47.651885,-122.523094
47.651958,-122.523094
47.652028,-122.523094
47.652096,-122.523099
47.652167,-122.523102
47.652239,-122.523102
47.652312,-122.523102
47.652387,-122.523102
47.652461,-122.523102
47.652536,-122.523106
47.65261,-122.523114
47.652685,-122.523121
47.652761,-122.523125
47.652836,-122.523129
47.652913,-122.523137
47.652988,-122.52314
47.653062,-122.523144
47.653138,-122.523152
47.653214,-122.523155
47.653289,-122.52316
47.653364,-122.523163
47.653442,-122.523163
47.653518,-122.523167
47.65359,-122.523171
47.653661,-122.523166
47.653731,-122.523163
47.653797,-122.523159
47.653859,-122.523155
47.653917,-122.523155
47.65397,-122.523155
47.654022,-122.523155
47.654073,-122.52316
47.654123,-122.523159
47.65417,-122.523155
47.654216,-122.52316
47.65426,-122.523167
47.654302,-122.523175
47.654348,-122.523182
47.654398,-122.523186
47.654443,-122.523181
47.65448,-122.523182
47.654508,-122.52319
47.654522,-122.523198
47.654528,-122.523205
47.654563,-122.523213
47.65458,-122.523216
47.654598,-122.523216
47.654617,-122.523216
47.654636,-122.523221
47.654655,-122.523228
47.654672,-122.523232
47.654687,-122.523236
47.654704,-122.523239
47.654724,-122.523239
47.65474,-122.523239
47.654756,-122.523239
47.654773,-122.523239
47.65479,-122.523239
47.654807,-122.523239
47.654824,-122.523239
47.654839,-122.523239
47.654859,-122.523239
47.654884,-122.523244
47.654913,-122.523247
47.654941,-122.523247
47.65497,-122.523242
47.654999,-122.523244
47.655032,-122.523247
47.655066,-122.523251
47.655098,-122.523259
47.655128,-122.523266
47.65517,-122.52327
47.655224,-122.523265
47.655269,-122.523262
47.655309,-122.523262
47.655349,-122.523266
47.655387,-122.523274
47.655425,-122.523277
47.655465,-122.523277
47.655507,-122.523282
47.655549,-122.523289
47.655593,-122.523288
47.655639,-122.523289
47.655685,-122.523293
47.655733,-122.523293
47.65578,-122.523293
47.655824,-122.523293
47.655868,-122.523297
47.655912,-122.523305
47.655953,-122.523308
47.655995,-122.523312
47.65604,-122.523315
47.65609,-122.523315
47.65614,-122.523315
47.656189,-122.52332
47.656238,-122.523323
47.65629,-122.523327
47.656345,-122.523335
47.656397,-122.523338
47.656448,-122.523338
47.6565,-122.523342
47.656554,-122.52335
47.65661,-122.523354
47.656667,-122.523358
47.656728,-122.523365
47.656786,-122.523373
47.656842,-122.523376
47.656898,-122.523376
47.656957,-122.523376
47.657016,-122.52338
47.657075,-122.523386
47.657135,-122.52339
47.657191,-122.523396
47.657247,-122.523399
47.657306,-122.523399
47.657363,-122.523404
47.657417,-122.523407
47.657468,-122.523407
47.657519,-122.523407
47.657572,-122.523407
47.657626,-122.523411
47.657677,-122.523415
47.657727,-122.523419
47.657776,-122.523422
47.657825,-122.523426
47.657874,-122.52343
47.65792,-122.523434
47.65797,-122.523437
47.658019,-122.523442
47.658065,-122.523449
47.65811,-122.523453
47.658156,-122.523453
47.6582,-122.523453
47.658242,-122.523457
47.658286,-122.52346
47.65833,-122.52346
47.658372,-122.523465
47.658414,-122.523468
47.658456,-122.523468
47.658495,-122.523472
47.658534,-122.52348
47.658574,-122.523483
47.658614,-122.523488
47.658652,-122.523495
47.65869,-122.523499
47.658728,-122.523499
47.658766,-122.523503
47.658805,-122.52351
47.658845,-122.523518
47.658885,-122.523521
47.658923,-122.523526
47.658959,-122.523533
47.658995,-122.523545
47.659035,-122.523561
47.659075,-122.52358
47.659116,-122.523599
47.659153,-122.52361
47.659191,-122.523617
47.659231,-122.523625
47.659266,-122.523633
47.659298,-122.52364
47.659333,-122.523648
47.659367,-122.523651
47.659397,-122.523655
47.659424,-122.523663
47.659452,-122.523671
47.659483,-122.523683
47.659514,-122.523698
47.65954,-122.523709
47.659558,-122.523717
47.659578,-122.523728
47.659599,-122.523744
47.659622,-122.523759
47.659651,-122.523774
47.659679,-122.523785
47.659702,-122.523793
47.659719,-122.5238
47.659736,-122.523808
47.659761,-122.52382
47.659785,-122.523831
47.659807,-122.523839
47.65983,-122.523846
47.659863,-122.52385
47.659905,-122.523854
47.659941,-122.523866
47.659965,-122.523885
47.659982,-122.523908
47.660001,-122.523927
47.660026,-122.523946
47.660055,-122.523965
47.660084,-122.523984
47.660117,-122.524007
47.660151,-122.524035
47.660185,-122.524052
47.660227,-122.524055
47.660271,-122.524051
47.660307,-122.524052
47.660342,-122.524073
47.660386,-122.524099
47.66043,-122.524117
47.660461,-122.524133
47.660484,-122.524148
47.660505,-122.524159
47.660523,-122.524167
47.660547,-122.524174
47.660589,-122.524186
47.660636,-122.524201
47.660671,-122.524251
47.660698,-122.524289
47.660731,-122.524305
47.660763,-122.524323
47.660796,-122.524334
47.660836,-122.524346
47.660876,-122.524362
47.660914,-122.524368
47.660954,-122.524377
47.660992,-122.524388
47.661031,-122.524404
47.661073,-122.524427
47.661117,-122.524446
47.66116,-122.524452
47.6612,-122.524452
47.661234,-122.524457
47.661267,-122.524464
47.661303,-122.524489
47.661343,-122.524523
47.661385,-122.524549
47.661427,-122.524572
47.661469,-122.52459
47.661507,-122.524601
47.661541,-122.524626
47.661573,-122.52466
47.661608,-122.524686
47.661649,-122.524718
47.661688,-122.524752
47.661724,-122.524787
47.661757,-122.52482
47.661785,-122.524847
47.661812,-122.524865
47.661843,-122.524885
47.661875,-122.524903
47.661907,-122.524919
47.661938,-122.524938
47.661966,-122.524957
47.661997,-122.524981
47.662027,-122.525015
47.662062,-122.525079
47.662096,-122.525133
47.662131,-122.525155
47.662169,-122.525162
47.662205,-122.52517
47.662235,-122.525186
47.662266,-122.525205
47.662298,-122.525224
47.662327,-122.525235
47.662355,-122.525251
47.662386,-122.52527
47.662417,-122.525289
47.662447,-122.525308
47.662482,-122.525323
47.662518,-122.525334
47.662552,-122.52535
47.662587,-122.525373
47.662621,-122.525396
47.662657,-122.525419
47.662696,-122.525442
47.662736,-122.525477
47.662778,-122.525523
47.662815,-122.52556
47.662854,-122.525587
47.662892,-122.525609
47.662924,-122.525632
47.662954,-122.525655
47.662987,-122.525678
47.663024,-122.525697
47.663062,-122.525716
47.663098,-122.525739
47.66313,-122.525762
47.66316,-122.525789
47.663191,-122.52582
47.663221,-122.525842
47.663254,-122.525861
47.663293,-122.52588
47.663335,-122.525895
47.663374,-122.52591
47.663414,-122.525934
47.663452,-122.525964
47.663489,-122.525999
47.663527,-122.526033
47.663567,-122.52606
47.663607,-122.526087
47.663647,-122.526113
47.663689,-122.526144
47.663733,-122.526178
47.663779,-122.526217
47.663823,-122.526263
47.663865,-122.5263
47.663907,-122.526335
47.663947,-122.526369
47.663985,-122.5264
47.664025,-122.526435
47.664067,-122.526468
47.664109,-122.52649
47.664153,-122.526505
47.664197,-122.526525
47.664243,-122.526557
47.664288,-122.526595
47.664333,-122.526629
47.664376,-122.526659
47.664416,-122.526685
47.664458,-122.526708
47.664502,-122.526735
47.664542,-122.526766
47.664582,-122.526801
47.664626,-122.526843
47.664672,-122.52688
47.66472,-122.526911
47.664769,-122.526941
47.664817,-122.526972
47.664865,-122.527002
47.664912,-122.527028
47.66496,-122.527056
47.66501,-122.527082
47.665057,-122.527105
47.665105,-122.527132
47.665155,-122.527163
47.665204,-122.527193
47.665252,-122.527224
47.665302,-122.52725
47.665353,-122.527277
47.665401,-122.527308
47.665446,-122.527342
47.665494,-122.527376
47.665544,-122.527407
47.665593,-122.527442
47.665643,-122.52748
47.665693,-122.527514
47.665742,-122.527544
47.665792,-122.52757
47.665844,-122.527602
47.665893,-122.527631
47.665938,-122.527663
47.665984,-122.527697
47.66603,-122.527727
47.666076,-122.527762
47.666122,-122.527792
47.666167,-122.527819
47.666213,-122.527849
47.666257,-122.52788
47.666303,-122.527919
47.666348,-122.527969
47.66639,-122.528014
47.666435,-122.528048
47.666478,-122.528078
47.66652,-122.528113
47.666562,-122.528147
47.666608,-122.528173
47.666656,-122.528192
47.666699,-122.528215
47.666741,-122.528242
47.666785,-122.528265
47.666827,-122.528292
47.666865,-122.528318
47.666905,-122.528345
47.666945,-122.528376
47.666983,-122.528402
47.667023,-122.528429
47.667065,-122.528464
47.667107,-122.528498
47.667149,-122.528524
47.667189,-122.528543
47.667227,-122.528562
47.667265,-122.528581
47.667301,-122.528596
47.667338,-122.528607
47.667378,-122.528623
47.667418,-122.528646
47.667458,-122.528673
47.667498,-122.528704
47.667539,-122.52873
47.667578,-122.528753
47.667619,-122.52878
47.667661,-122.528811
47.667705,-122.528841
47.66775,-122.528872
47.667796,-122.528906
47.667842,-122.528945
47.667886,-122.528978
47.667925,-122.529005
47.667966,-122.529032
47.668008,-122.529062
47.66805,-122.529114
47.668092,-122.529162
47.668138,-122.529183
47.668187,-122.529212
47.668237,-122.529246
47.668289,-122.529276
47.66834,-122.529311
47.668388,-122.52934
47.668431,-122.529372
47.668471,-122.529406
47.668511,-122.529432
47.668553,-122.529463
47.668595,-122.529497
47.668635,-122.529532
47.668675,-122.529562
47.668713,-122.529589
47.668752,-122.529619
47.668791,-122.52965
47.668829,-122.52968
47.668868,-122.529711
47.668906,-122.529737
47.668946,-122.52976
47.668986,-122.529787
47.669026,-122.529818
47.669068,-122.529844
47.669108,-122.529871
47.669148,-122.529902
47.669188,-122.529932
47.669226,-122.529958
47.669264,-122.529981
47.669302,-122.530008
47.669343,-122.530039
47.669383,-122.530069
47.669423,-122.5301
47.669465,-122.530131
47.669507,-122.530157
47.669549,-122.53018
47.669589,-122.530203
47.669629,-122.530221
47.669671,-122.530236
47.669713,-122.530252
47.669755,-122.530271
47.669795,-122.53029
47.669835,-122.530309
47.669877,-122.530328
47.669917,-122.530343
47.669954,-122.530367
47.669993,-122.530389
47.670031,-122.530408
47.670067,-122.530436
47.670103,-122.530474
47.670144,-122.530525
47.670184,-122.530574
47.670222,-122.530611
47.670262,-122.530642
47.670302,-122.530676
47.67034,-122.53071
47.670376,-122.530741
47.67041,-122.530771
47.670447,-122.530802
47.670487,-122.530828
47.670527,-122.530851
47.670565,-122.530874
